GAME_ID,GAME_DATE,home_game_x,rolling_pts_home,rolling_reb_home,rolling_ast_home,rolling_fg_pct_home,rest_days_home,win_home,home_game_y,rolling_pts_away,rolling_reb_away,rolling_ast_away,rolling_fg_pct_away,rest_days_away,win_away
0022301142,2024-04-07,1,115.0,46.0,30.8,0.5025999999999999,2,1,0,106.4,39.2,23.2,0.442,2,0
0022301182,2024-04-12,1,118.2,44.4,29.8,0.5236,1,0,0,115.0,40.6,27.0,0.48819999999999997,1,1
0022301198,2024-04-14,1,113.4,46.4,29.4,0.49899999999999994,2,1,0,108.2,42.2,22.6,0.4446,2,0
0012400033,2024-10-11,1,107.8,45.2,27.8,0.4462,2,1,0,111.2,43.2,26.4,0.4598,2,0
0012400044,2024-10-13,1,107.8,43.8,26.4,0.4502,2,1,0,105.6,45.2,24.4,0.4431999999999999,2,0
0012400074,2024-10-18,1,108.8,47.8,28.4,0.4554,3,1,0,110.6,49.0,26.4,0.4314,1,0
0022400101,2024-10-27,1,124.2,51.4,35.0,0.4976,2,0,0,109.2,44.6,26.0,0.4806000000000001,1,1
0022400116,2024-10-29,1,122.8,51.0,32.6,0.492,2,1,0,105.6,44.0,24.4,0.42800000000000005,2,0
0022400126,2024-10-30,1,125.4,46.8,32.8,0.4952,1,1,0,107.0,43.2,25.2,0.4462,1,0
0022400007,2024-11-12,1,122.8,48.4,28.8,0.483,2,1,0,117.4,43.8,26.8,0.5082,2,0
0022400019,2024-11-15,1,121.4,49.0,29.4,0.47619999999999996,3,1,0,124.0,47.2,29.4,0.4976,2,0
0022400258,2024-11-20,1,117.2,47.4,31.2,0.4688,2,1,0,115.6,44.4,31.6,0.4728,2,0
0022400284,2024-11-25,1,109.6,51.2,30.4,0.43420000000000003,2,0,0,109.6,34.6,28.2,0.4654,1,1
0022400299,2024-11-27,1,109.0,48.6,30.2,0.44320000000000004,2,0,0,112.2,43.8,25.2,0.4596,2,1
0022400332,2024-12-05,1,107.0,48.0,30.0,0.4192,2,1,0,113.4,48.4,21.0,0.42400000000000004,2,0
0022400338,2024-12-06,1,108.0,49.0,28.0,0.4272,1,0,0,105.0,45.4,26.6,0.45519999999999994,2,1
0022400355,2024-12-08,1,102.0,48.6,25.8,0.40840000000000004,2,1,0,104.2,44.6,28.8,0.46040000000000003,2,0
0022401228,2024-12-15,1,101.6,45.4,25.2,0.4358000000000001,4,0,0,124.8,47.2,26.0,0.5032,5,1
0022400403,2024-12-23,1,108.6,40.4,27.8,0.43979999999999997,2,0,0,118.2,42.0,31.4,0.5105999999999999,1,1
0022400408,2024-12-25,1,106.8,40.2,28.0,0.43299999999999994,2,0,0,106.6,47.2,22.6,0.4574,2,1
0022400431,2024-12-28,1,103.2,43.2,25.8,0.4156000000000001,1,1,0,105.0,40.4,27.0,0.46299999999999997,1,0
0022400446,2024-12-30,1,106.4,45.8,27.0,0.42800000000000005,2,0,0,130.6,43.4,33.4,0.5209999999999999,3,1
0022400467,2025-01-02,1,102.8,47.8,25.0,0.40259999999999996,3,1,0,115.0,36.8,23.2,0.47359999999999997,1,0
0022400485,2025-01-04,1,109.6,47.6,27.4,0.4378,2,1,0,128.6,51.6,30.8,0.4588,1,0
0022400492,2025-01-05,1,111.2,44.6,28.6,0.45039999999999997,1,0,0,119.2,44.6,27.8,0.47779999999999995,2,1
0022400508,2025-01-07,1,112.6,42.2,28.2,0.46819999999999995,2,0,0,111.2,42.8,27.8,0.4806,1,1
0022400589,2025-01-18,1,103.6,46.8,26.8,0.4346,3,1,0,106.4,42.8,25.4,0.4244,2,0
0022400604,2025-01-20,1,108.4,47.4,26.0,0.4468,2,0,0,110.0,47.4,23.4,0.42940000000000006,2,1
0022400628,2025-01-23,1,108.2,45.6,26.4,0.434,1,1,0,108.8,49.0,26.8,0.4474,3,0
0022400644,2025-01-25,1,114.2,46.8,29.2,0.4446,2,0,0,109.8,40.8,28.0,0.487,2,1
0022400661,2025-01-28,1,112.6,45.4,30.0,0.43920000000000003,3,1,0,113.8,48.2,27.0,0.4394,1,0
0022400673,2025-01-29,1,111.0,43.8,31.0,0.4236000000000001,1,1,0,116.2,40.8,26.2,0.46980000000000005,3,0
0022400685,2025-01-31,1,117.2,44.6,31.4,0.45280000000000004,2,0,0,108.6,42.0,25.2,0.47319999999999995,2,1
0022400708,2025-02-03,1,114.8,45.6,30.4,0.43439999999999995,3,1,0,101.6,41.4,20.8,0.40659999999999996,2,0
0022400812,2025-02-23,1,120.2,43.8,31.2,0.4598000000000001,2,1,0,116.8,40.4,25.8,0.48200000000000004,2,0
0022400834,2025-02-25,1,119.0,45.8,30.4,0.4558,2,1,0,95.4,41.8,22.4,0.37839999999999996,1,0
0022400919,2025-03-08,1,118.8,46.0,30.6,0.4628,2,1,0,120.0,42.6,30.2,0.5204000000000001,3,0
0022400938,2025-03-10,1,117.6,47.6,30.6,0.45499999999999996,2,1,0,113.4,48.0,20.4,0.4314,1,0
0022400957,2025-03-13,1,119.8,45.8,31.0,0.4688,3,1,0,114.6,43.6,26.4,0.47379999999999994,3,0
0022400974,2025-03-15,1,122.0,43.6,31.4,0.5,2,1,0,110.6,43.8,26.4,0.44580000000000003,3,0
0022400990,2025-03-17,1,118.6,43.8,30.4,0.48180000000000006,2,0,0,118.4,42.8,28.8,0.4888,2,1
0022401012,2025-03-18,1,115.4,42.4,29.0,0.48179999999999995,1,1,0,114.2,44.2,25.6,0.4720000000000001,2,0
0022401005,2025-03-20,1,113.2,43.6,28.8,0.4816,2,1,0,110.8,54.0,27.2,0.41559999999999997,3,0
0012000026,2020-12-15,1,108.0,47.0,20.0,0.38949999999999996,2,1,0,108.0,45.0,23.0,0.376,3,0
0012000034,2020-12-17,1,109.33333333333333,48.333333333333336,21.0,0.40633333333333327,2,1,0,103.0,44.0,23.0,0.40249999999999997,2,0
0022000065,2020-12-31,1,113.6,44.0,23.2,0.4563999999999999,3,1,0,112.0,47.4,24.6,0.44580000000000003,2,0
0022000079,2021-01-02,1,119.8,43.6,25.4,0.492,2,1,0,114.8,46.2,24.8,0.46519999999999995,2,0
0022000098,2021-01-04,1,117.8,43.0,23.8,0.4928,2,0,0,107.8,42.0,22.0,0.44539999999999996,1,1
0022000127,2021-01-08,1,108.4,41.0,20.4,0.4582,2,1,0,103.4,49.2,21.2,0.4305999999999999,2,0
0022000146,2021-01-10,1,112.6,43.2,22.2,0.4796,2,0,0,107.4,49.8,23.4,0.462,2,1
0022000161,2021-01-12,1,108.6,42.8,21.4,0.4572,2,0,0,109.6,48.0,23.6,0.48180000000000006,2,1
0022000222,2021-01-20,1,104.4,44.2,23.0,0.4366,2,0,0,112.8,43.4,27.6,0.465,2,1
0022000269,2021-01-26,1,110.0,45.8,22.8,0.44960000000000006,3,1,0,119.2,43.0,25.2,0.47119999999999995,2,0
0022000287,2021-01-28,1,113.2,44.4,22.0,0.4598,2,1,0,108.2,44.2,18.0,0.42560000000000003,3,0
0022000358,2021-02-06,1,113.6,45.4,25.6,0.4492,2,0,0,110.8,42.4,26.4,0.48760000000000003,3,1
0022000392,2021-02-11,1,100.6,41.4,22.4,0.4224,2,0,0,110.0,44.4,25.0,0.45199999999999996,2,1
0022000474,2021-02-22,1,105.2,41.0,22.8,0.4218,5,0,0,111.6,45.4,25.0,0.4806,2,1
0022000525,2021-02-28,1,107.8,39.2,22.0,0.42879999999999996,2,0,0,103.8,46.8,21.4,0.4386000000000001,2,1
0022000532,2021-03-01,1,100.8,38.6,19.4,0.3896,1,0,0,108.0,43.8,25.6,0.47779999999999995,2,1
0022000546,2021-03-03,1,96.2,36.8,16.8,0.3798,2,0,0,118.0,46.0,27.4,0.47639999999999993,2,1
0022000598,2021-03-14,1,98.4,39.8,17.2,0.3766,2,0,0,117.4,43.0,24.2,0.5062,3,1
0022000613,2021-03-16,1,103.0,39.6,19.8,0.3982,2,0,0,110.2,47.2,22.8,0.46440000000000003,2,1
0022000622,2021-03-17,1,106.4,41.0,22.6,0.41200000000000003,1,0,0,107.2,41.6,25.2,0.4558,2,1
0022000635,2021-03-19,1,102.4,43.2,21.6,0.4109999999999999,2,0,0,103.2,42.6,24.2,0.46319999999999995,2,1
0022000016,2021-03-21,1,101.4,42.0,21.0,0.4168,2,0,0,107.2,44.4,21.4,0.4692,3,1
0022000657,2021-03-22,1,104.0,39.6,22.4,0.44239999999999996,1,1,0,105.6,36.6,25.0,0.4128,1,0
0022000672,2021-03-24,1,106.0,41.6,23.4,0.4566,2,0,0,105.8,40.4,26.6,0.4462,2,1
0022000712,2021-03-29,1,111.2,42.4,25.8,0.46040000000000003,2,0,0,116.6,53.0,26.6,0.44399999999999995,2,1
0022000760,2021-04-04,1,110.0,40.2,26.2,0.4648,2,0,0,109.6,43.0,25.6,0.47840000000000005,2,1
0022000768,2021-04-05,1,112.8,40.4,26.0,0.472,1,0,0,116.6,43.8,27.0,0.5022,3,1
0022000456,2021-04-07,1,113.0,39.8,25.8,0.47219999999999995,2,1,0,111.8,45.4,21.6,0.47719999999999996,2,0
0022000461,2021-04-14,1,114.0,44.8,26.8,0.48360000000000003,2,0,0,119.2,42.4,25.4,0.4838,1,1
0022000851,2021-04-16,1,112.8,46.6,25.6,0.46719999999999995,2,0,0,108.8,45.8,27.2,0.47139999999999993,2,1
0022000887,2021-04-21,1,109.6,43.4,24.6,0.462,2,0,0,114.4,45.8,25.4,0.47459999999999997,2,1
0022000901,2021-04-23,1,103.4,43.2,21.6,0.4316,2,0,0,111.4,45.2,23.8,0.4614,2,1
0022000931,2021-04-27,1,102.8,43.2,22.8,0.4316,3,0,0,114.0,43.2,27.0,0.4772,1,1
0022000945,2021-04-29,1,101.4,43.6,22.4,0.42679999999999996,2,1,0,120.2,48.0,26.4,0.5075999999999999,2,0
0022000958,2021-05-01,1,111.8,45.8,23.0,0.4492,2,0,0,113.2,45.2,29.0,0.46299999999999997,2,1
0022000971,2021-05-02,1,111.4,45.6,23.6,0.45039999999999997,1,0,0,117.8,41.6,24.4,0.5118,4,1
0022000994,2021-05-05,1,110.0,45.6,22.6,0.4556,3,0,0,118.6,46.0,25.8,0.5062,2,1
0022001058,2021-05-14,1,123.0,40.0,30.4,0.4782,2,1,0,110.2,45.2,25.6,0.503,1,0
0012100013,2021-10-05,1,116.8,41.8,28.6,0.46220000000000006,142,1,0,110.0,43.4,22.4,0.46080000000000004,125,0
0012100024,2021-10-07,1,118.6,43.4,28.4,0.47680000000000006,2,0,0,103.4,42.6,22.8,0.42119999999999996,3,1
0022100023,2021-10-22,1,105.4,48.6,21.0,0.4304,2,1,0,101.6,45.8,22.6,0.4182,2,0
0022100037,2021-10-24,1,105.2,49.8,22.0,0.429,2,0,0,106.4,45.6,25.0,0.4284,2,1
0022100068,2021-10-28,1,106.2,48.6,21.8,0.42919999999999997,2,0,0,118.0,48.2,21.6,0.47379999999999994,2,1
0022100162,2021-11-10,1,102.8,45.0,21.2,0.4606,3,0,0,95.6,41.0,21.2,0.38260000000000005,5,1
0022100177,2021-11-12,1,106.6,42.4,21.0,0.46180000000000004,2,0,0,107.4,44.4,25.2,0.45359999999999995,2,1
0022100195,2021-11-14,1,101.6,44.6,18.2,0.4364,2,0,0,118.2,42.2,27.6,0.49339999999999995,2,1
0022100271,2021-11-24,1,93.8,46.0,19.8,0.3944,2,1,0,105.6,40.8,21.4,0.44939999999999997,2,0
0022100297,2021-11-27,1,99.6,45.6,21.4,0.41200000000000003,3,1,0,114.8,45.0,26.6,0.47620000000000007,1,0
0022100308,2021-11-29,1,108.4,44.6,23.8,0.4436,2,1,0,99.6,48.2,21.6,0.403,3,0
0022100337,2021-12-03,1,114.0,45.8,27.6,0.4666,2,1,0,96.6,44.8,21.6,0.4272,2,0
0022100352,2021-12-05,1,119.6,44.4,30.4,0.4875999999999999,2,1,0,108.0,43.6,27.2,0.44559999999999994,2,0
0022100372,2021-12-08,1,119.6,43.2,29.8,0.4864,3,1,0,107.6,46.2,26.8,0.47519999999999996,1,0
0022100386,2021-12-10,1,113.2,42.6,27.2,0.47780000000000006,2,0,0,112.0,48.6,23.2,0.44060000000000005,2,1
0022100431,2021-12-16,1,111.0,40.8,25.0,0.4648,1,0,0,100.6,43.0,20.4,0.4076000000000001,2,1
0022100511,2021-12-28,1,109.0,41.2,22.6,0.466,1,0,0,103.4,44.8,23.0,0.4346,3,1
0022100532,2021-12-31,1,110.4,37.8,22.0,0.473,3,0,0,108.4,45.6,26.0,0.4424,3,1
0022100543,2022-01-01,1,108.8,40.0,20.8,0.4484,1,0,0,105.2,44.6,26.4,0.4424,4,1
0022100586,2022-01-07,1,114.2,40.4,21.0,0.4586,2,0,0,100.6,41.0,25.2,0.4526,2,1
0022100600,2022-01-09,1,110.8,42.4,19.6,0.43759999999999993,2,0,0,113.2,47.4,28.0,0.4718,2,1
0022100711,2022-01-10,1,113.4,42.2,21.6,0.44420000000000004,1,0,0,118.4,46.0,26.4,0.4812,3,1
0022100719,2022-01-25,1,115.8,45.6,23.8,0.4756,4,0,0,107.4,48.6,25.2,0.44139999999999996,2,1
0022100739,2022-01-28,1,111.0,45.0,23.4,0.44800000000000006,3,0,0,106.8,44.0,24.6,0.46320000000000006,2,1
0022100764,2022-01-31,1,110.2,42.6,23.4,0.457,3,0,0,112.6,48.2,26.0,0.47859999999999997,2,1
0022100777,2022-02-02,1,108.2,40.6,24.0,0.43499999999999994,2,1,0,100.4,44.8,25.8,0.45119999999999993,2,0
0022100808,2022-02-06,1,108.6,38.4,22.2,0.4462,2,0,0,103.2,43.6,24.4,0.4428000000000001,2,1
0022100834,2022-02-10,1,106.6,37.8,22.4,0.43739999999999996,2,0,0,119.0,48.4,24.4,0.4946,1,1
0022100916,2022-02-27,1,112.8,39.8,24.4,0.46180000000000004,2,0,0,112.2,45.6,26.6,0.5097999999999999,2,1
0022100929,2022-03-01,1,108.4,39.0,24.6,0.433,2,0,0,112.2,49.0,25.6,0.4934,2,1
0022100935,2022-03-02,1,108.2,41.4,24.2,0.42779999999999996,1,0,0,116.4,45.8,23.6,0.49539999999999995,3,1
0022100964,2022-03-06,1,107.4,40.2,24.2,0.44040000000000007,2,1,0,115.8,54.8,24.2,0.4582,1,0
0022100985,2022-03-09,1,111.4,40.2,23.6,0.46420000000000006,2,1,0,108.8,40.2,21.4,0.4646,2,0
0022100999,2022-03-11,1,119.2,41.2,24.4,0.487,2,0,0,106.6,39.2,21.0,0.4524,2,1
0022101038,2022-03-16,1,114.6,41.2,24.6,0.492,3,0,0,119.2,46.4,29.6,0.4896,1,1
0022101053,2022-03-18,1,112.4,38.8,25.2,0.48600000000000004,2,0,0,119.2,43.8,26.4,0.496,3,1
0022101063,2022-03-20,1,114.8,40.6,25.6,0.4962,2,0,0,123.0,52.4,27.8,0.4734,2,1
0022101077,2022-03-21,1,106.6,39.6,25.8,0.48019999999999996,1,1,0,112.6,38.4,25.8,0.48019999999999996,2,0
0022101128,2022-03-28,1,108.8,41.8,26.8,0.4736000000000001,2,0,0,112.6,46.8,26.8,0.41999999999999993,2,1
0022101142,2022-03-30,1,113.2,41.6,26.8,0.4702,2,0,0,109.0,41.2,24.2,0.4514,2,1
0022101154,2022-04-01,1,113.8,43.0,25.4,0.4628,2,0,0,113.8,42.6,23.8,0.46040000000000003,2,1
0022101173,2022-04-03,1,119.0,43.0,27.2,0.46699999999999997,2,0,0,116.4,41.2,26.2,0.4784,2,1
0022101221,2022-04-10,1,117.4,44.2,23.8,0.476,2,0,0,117.6,45.4,23.8,0.46299999999999997,2,1
0012200007,2022-10-02,1,116.6,40.8,24.0,0.4768,175,1,0,110.8,40.6,25.2,0.45339999999999997,172,0
0012200032,2022-10-07,1,120.0,43.8,25.2,0.5014000000000001,5,1,0,109.8,48.6,20.0,0.45339999999999997,2,0
0022200024,2022-10-21,1,117.8,53.2,25.2,0.4692,2,0,0,112.6,51.4,24.0,0.4276,2,1
0022200048,2022-10-24,1,113.2,49.2,22.0,0.4446,2,1,0,116.4,49.4,28.8,0.449,1,0
0022200112,2022-11-02,1,105.6,45.6,18.8,0.41079999999999994,2,0,0,97.0,43.8,21.0,0.4484,2,1
0022200203,2022-11-14,1,113.4,43.0,25.6,0.4741999999999999,2,0,0,108.6,38.8,22.6,0.4862,2,1
0022200228,2022-11-18,1,111.2,45.6,25.0,0.479,2,0,0,118.4,43.2,29.8,0.49379999999999996,2,1
0022200245,2022-11-20,1,102.6,47.4,21.8,0.44060000000000005,2,0,0,116.6,43.6,30.6,0.47940000000000005,2,1
0022200278,2022-11-25,1,104.8,46.6,20.8,0.4438000000000001,5,1,0,112.6,44.4,22.8,0.4554,2,0
0022200287,2022-11-26,1,109.2,49.8,21.0,0.4368,1,1,0,119.8,41.4,26.6,0.47939999999999994,1,0
0022200356,2022-12-05,1,110.8,43.0,20.8,0.46719999999999995,2,1,0,107.6,39.8,24.4,0.4868,3,0
0022200401,2022-12-11,1,112.8,43.6,19.2,0.45,3,1,0,115.0,47.0,29.0,0.473,2,0
0022200411,2022-12-13,1,112.2,45.6,20.2,0.454,2,1,0,116.6,42.8,29.8,0.4652,2,0
0022200424,2022-12-15,1,110.0,50.8,19.6,0.43920000000000003,2,0,0,103.8,40.4,23.8,0.4474,1,1
0022200441,2022-12-17,1,111.4,52.0,20.6,0.44480000000000003,2,0,0,123.0,43.8,25.8,0.5168,1,1
0022200455,2022-12-19,1,104.0,52.0,20.6,0.4354,2,0,0,111.6,41.6,25.2,0.4918,2,1
0022200472,2022-12-21,1,103.2,51.8,20.6,0.43080000000000007,2,0,0,116.6,46.4,24.2,0.4586,2,1
0022200487,2022-12-23,1,105.8,51.8,20.4,0.43600000000000005,2,0,0,105.8,39.8,20.2,0.4436,2,1
0022200541,2022-12-31,1,113.0,47.2,24.2,0.46420000000000006,2,0,0,114.2,44.8,25.0,0.47800000000000004,2,1
0022200556,2023-01-02,1,108.6,47.8,23.8,0.4464,2,0,0,123.4,37.8,24.4,0.512,2,1
0022200578,2023-01-05,1,103.6,47.6,22.2,0.425,1,0,0,118.4,45.0,24.0,0.44420000000000004,2,1
0022200601,2023-01-08,1,106.0,47.6,21.2,0.4276,3,0,0,116.6,38.8,23.4,0.4934,2,1
0022200671,2023-01-18,1,111.4,42.0,25.8,0.45999999999999996,2,0,0,113.8,41.8,26.4,0.48660000000000003,2,1
0022200709,2023-01-23,1,113.4,44.8,23.6,0.48019999999999996,2,1,0,118.8,35.0,25.4,0.5002000000000001,2,0
0022200722,2023-01-25,1,114.4,47.4,23.8,0.4856,2,0,0,121.4,45.0,27.8,0.4720000000000001,1,1
0022200733,2023-01-26,1,115.0,51.0,25.2,0.48179999999999995,1,0,0,111.6,41.4,27.4,0.5035999999999999,2,1
0022200773,2023-02-01,1,107.6,50.8,24.2,0.48100000000000004,4,1,0,115.6,42.4,23.0,0.4948,2,0
0022200789,2023-02-03,1,109.2,52.6,23.4,0.4720000000000001,2,0,0,117.4,45.6,24.4,0.47519999999999996,2,1
0022200812,2023-02-06,1,111.2,46.6,23.0,0.4866,2,0,0,111.0,41.4,23.0,0.46319999999999995,1,1
0022200827,2023-02-08,1,116.2,45.2,23.6,0.484,2,0,0,117.0,41.2,26.0,0.48979999999999996,2,1
0022200926,2023-02-28,1,102.0,45.6,21.4,0.40040000000000003,2,0,0,114.6,45.4,31.0,0.5055999999999999,2,1
0022200938,2023-03-01,1,105.4,44.2,23.4,0.41600000000000004,1,0,0,112.8,45.2,24.0,0.4444,1,1
0022200967,2023-03-05,1,109.6,45.2,24.6,0.4597999999999999,1,1,0,108.0,44.6,25.8,0.449,1,0
0022200981,2023-03-07,1,117.8,45.2,25.8,0.504,2,0,0,113.2,41.0,23.4,0.44139999999999996,2,1
0022201009,2023-03-11,1,116.8,48.8,20.8,0.4934,2,0,0,111.6,38.4,24.6,0.5196,3,1
0022201024,2023-03-13,1,119.2,45.6,23.0,0.5097999999999999,2,1,0,119.4,47.8,27.8,0.46440000000000003,2,0
0022201038,2023-03-15,1,117.0,46.2,23.2,0.48600000000000004,2,1,0,115.6,45.4,26.4,0.4864,1,0
0022201051,2023-03-17,1,111.4,47.6,21.8,0.4692,2,1,0,110.4,43.2,28.4,0.47859999999999997,3,0
0022201067,2023-03-19,1,115.0,48.4,23.0,0.48019999999999996,2,0,0,111.2,42.2,27.0,0.4662,2,1
0022201074,2023-03-20,1,111.4,44.0,22.4,0.4702,1,0,0,122.4,47.6,28.8,0.4838,2,1
0022201155,2023-03-31,1,111.8,42.8,23.4,0.48919999999999997,2,1,0,105.4,40.4,23.6,0.45640000000000003,2,0
0022201171,2023-04-02,1,111.0,42.4,21.6,0.47759999999999997,2,0,0,118.0,45.0,24.2,0.5098,2,1
0022201183,2023-04-04,1,110.0,43.6,21.2,0.4558,2,1,0,107.6,45.6,25.2,0.4548,2,0
0012300017,2023-10-10,1,116.0,48.8,21.8,0.4622,184,1,0,122.4,44.6,29.2,0.47280000000000005,2,0
0012300071,2023-10-20,1,111.6,51.2,25.0,0.4466,2,1,0,108.4,49.0,24.2,0.433,2,0
0022300096,2023-10-29,1,104.0,44.6,23.0,0.4234,2,0,0,116.0,48.0,25.6,0.45919999999999994,2,1
0022300122,2023-11-01,1,103.2,42.8,22.8,0.41900000000000004,3,1,0,110.4,44.6,27.8,0.46159999999999995,2,0
0022300137,2023-11-04,1,108.2,40.4,25.6,0.453,3,1,0,118.6,46.2,27.0,0.4438,3,0
0022300153,2023-11-06,1,107.6,41.4,26.8,0.4574,2,1,0,113.2,44.8,25.4,0.4316,2,0
0022300163,2023-11-08,1,114.8,43.0,28.6,0.491,2,1,0,114.2,44.4,25.6,0.49300000000000005,2,0
0022300011,2023-11-10,1,116.0,45.8,27.8,0.49660000000000004,2,1,0,111.4,41.4,24.2,0.4486,2,0
0022300182,2023-11-12,1,117.8,45.8,27.4,0.5027999999999999,2,1,0,115.8,46.6,29.6,0.48500000000000004,4,0
0022300231,2023-11-22,1,106.2,43.2,25.4,0.4434,2,1,0,110.6,39.6,25.4,0.4194,3,0
0022300048,2023-11-24,1,107.6,44.6,25.8,0.4486,2,1,0,111.2,41.0,29.0,0.4866,2,0
0022301212,2023-12-06,1,110.4,45.4,26.2,0.47359999999999997,4,1,0,120.2,43.4,25.6,0.46299999999999997,4,0
0022300298,2023-12-11,1,112.0,45.8,26.6,0.47079999999999994,3,1,0,113.4,42.8,30.8,0.45899999999999996,3,0
0022300314,2023-12-13,1,107.6,49.8,24.0,0.4408,2,1,0,109.8,40.8,23.4,0.46979999999999994,2,0
0022300371,2023-12-20,1,112.4,49.4,24.2,0.43019999999999997,2,0,0,124.8,41.2,27.4,0.4952,2,1
0022300385,2023-12-22,1,119.2,44.8,25.2,0.46020000000000005,2,1,0,114.8,39.2,23.6,0.4668,2,0
0022300409,2023-12-26,1,120.8,44.4,25.4,0.479,3,0,0,118.6,36.8,31.0,0.515,3,1
0022300418,2023-12-27,1,120.4,47.0,24.0,0.4702,1,0,0,111.4,45.2,25.8,0.46240000000000003,2,1
0022300434,2023-12-29,1,117.0,44.2,21.2,0.4614,2,0,0,115.4,40.4,22.8,0.47859999999999997,2,1
0022300453,2024-01-01,1,117.0,45.2,22.2,0.4702,3,1,0,117.8,45.4,25.2,0.4826,2,0
0022300469,2024-01-03,1,119.8,40.4,24.8,0.4854,2,1,0,107.4,46.6,25.4,0.4224,1,0
0022300485,2024-01-05,1,121.0,41.2,26.0,0.4974,2,0,0,108.8,35.8,22.8,0.481,2,1
0022300496,2024-01-06,1,116.6,40.0,25.8,0.48040000000000005,1,1,0,126.2,42.8,30.2,0.5142,2,0
0022300598,2024-01-20,1,110.6,45.0,22.8,0.45039999999999997,3,1,0,132.4,46.4,31.6,0.5208,2,0
0022300603,2024-01-21,1,112.2,46.2,22.4,0.4408,1,0,0,113.8,45.2,22.2,0.44140000000000007,2,1
0022300623,2024-01-24,1,111.2,47.8,23.4,0.4368,3,0,0,111.6,41.0,22.6,0.4668,1,1
0022300662,2024-01-29,1,121.4,50.0,27.2,0.4702,2,1,0,129.6,43.0,30.8,0.5147999999999999,2,0
0022300679,2024-01-31,1,123.0,50.0,29.0,0.491,2,0,0,114.8,44.6,26.6,0.4768,2,1
0022300692,2024-02-02,1,121.4,46.0,27.6,0.4842000000000001,2,1,0,110.0,41.4,29.8,0.4586,3,0
0022300765,2024-02-12,1,114.2,48.8,24.0,0.46900000000000003,2,1,0,111.2,45.2,21.4,0.45780000000000004,2,0
0022300806,2024-02-23,1,108.0,49.0,22.6,0.43759999999999993,1,1,0,120.0,42.6,28.4,0.5006,1,0
0022300822,2024-02-25,1,110.0,50.2,23.2,0.42780000000000007,2,0,0,128.2,41.4,27.0,0.5262,2,1
0022300891,2024-03-05,1,108.4,51.4,21.2,0.39339999999999997,3,1,0,116.2,44.8,33.4,0.4888,2,0
0022300897,2024-03-06,1,108.4,50.8,20.8,0.4072,1,0,0,110.8,40.4,25.2,0.4768,2,1
0022300957,2024-03-14,1,113.6,42.8,26.6,0.4704,2,1,0,108.6,40.0,27.6,0.4614,2,0
0022300967,2024-03-16,1,117.8,42.0,26.8,0.49420000000000003,2,1,0,108.4,40.4,29.4,0.4688,3,0
0022301006,2024-03-21,1,120.8,44.0,24.2,0.5018,2,1,0,114.4,43.6,25.6,0.48179999999999995,3,0
0022301024,2024-03-23,1,123.8,45.4,25.0,0.51,2,1,0,106.4,46.4,24.2,0.46699999999999997,2,0
0022301038,2024-03-25,1,132.6,47.0,27.0,0.5287999999999999,2,1,0,109.0,40.6,24.2,0.47640000000000005,2,0
0022301083,2024-03-31,1,123.4,46.6,24.2,0.46519999999999995,2,0,0,116.0,44.2,30.6,0.49779999999999996,2,1
0022301113,2024-04-04,1,111.2,44.0,21.6,0.42679999999999996,2,0,0,110.0,47.6,31.0,0.4962,2,1
0022301120,2024-04-05,1,111.2,40.8,22.4,0.43099999999999994,1,0,0,113.4,43.0,27.0,0.4768,1,1
0022301150,2024-04-09,1,112.6,37.2,24.8,0.4324,2,1,0,113.4,40.4,25.8,0.47759999999999997,2,0
0012400053,2024-10-15,1,117.6,47.6,25.6,0.4526,6,1,0,94.2,43.6,20.0,0.4224,2,0
0012400063,2024-10-17,1,117.0,52.2,27.2,0.46319999999999995,2,1,0,116.0,45.8,30.4,0.5008,2,0
0022400068,2024-10-23,1,119.6,53.6,27.2,0.472,6,0,0,112.0,49.2,23.6,0.44659999999999994,6,1
0022400082,2024-10-25,1,117.4,50.4,24.8,0.4488,2,1,0,114.6,46.6,28.4,0.4431999999999999,2,0
0022400144,2024-11-02,1,110.6,46.8,20.2,0.409,2,0,0,119.8,48.0,31.6,0.4748,3,1
0022400161,2024-11-04,1,113.8,48.0,21.8,0.41739999999999994,2,1,0,116.0,41.4,24.4,0.5044000000000001,3,0
0022400173,2024-11-06,1,110.0,45.2,22.0,0.4274,2,1,0,103.4,46.4,24.6,0.442,2,0
0022400213,2024-11-11,1,113.0,49.0,22.8,0.46099999999999997,1,1,0,108.2,41.2,26.2,0.4502,1,0
0022400222,2024-11-13,1,110.2,50.8,20.0,0.4708,2,1,0,112.6,43.0,24.2,0.496,2,0
0022400016,2024-11-15,1,110.6,52.6,21.4,0.4596,2,1,0,110.6,42.6,24.6,0.484,2,0
0022400254,2024-11-20,1,117.2,56.8,25.0,0.46020000000000005,2,1,0,114.2,37.8,27.2,0.4732,2,0
0022400031,2024-11-22,1,121.8,54.6,27.4,0.46040000000000003,2,1,0,106.0,43.6,22.8,0.4356,2,0
0022400267,2024-11-23,1,122.8,53.0,27.2,0.46420000000000006,1,0,0,105.8,44.0,22.6,0.43360000000000004,1,1
0022400310,2024-12-01,1,116.6,47.2,24.6,0.4358000000000001,4,1,0,109.8,46.4,24.4,0.45519999999999994,2,0
